"SAMPLE_ID","hh_activation_score","hh_ligand_score","ARG1_log","MRC1_log","CD80_log","FOXP3_log","CD8A_log","CD274_log","PDCD1_log","CCL22_log","CCL17_log","CCL5_log","CXCL10_log","arg1_cxcl10_ratio_old","mrc1_cd8a_ratio_old","arg1_cxcl10_ratio_corrected","mrc1_cd8a_ratio_corrected"
"TCGA-13-0916-01",0.271302927939882,-0.4881666022837,1,4.10689483782188,3.89133332425995,5.79935290420268,7.85474586711898,5.11696331479701,6.49835587379909,2.47903193421656,1,9.45121991288713,13.2066776738213,-2.82849730506917,-0.794004550853303,-12.2066776738213,-3.7478510292971
"TCGA-13-0920-01",-0.713333177724037,0.239357900068652,1,6.63761067485033,2.52465457144682,4.27442124218655,6.6590889012779,3.88839916172651,3.68765735710178,3.60857391942415,2.12391558099664,8.49274055571402,10.2577740580687,-2.49284969381109,-0.00405140350223842,-9.2577740580687,-0.0214782264275751
"TCGA-13-0924-01",-0.27089730354441,-0.437555457848072,1,6.78709613152813,3.16825501480504,6.03148021071226,8.31060700311345,2.87127136967736,6.99255977835538,5.54843295188018,5.08156873782289,9.82494141735188,11.2362911185508,-2.61309443104562,-0.257789790641566,-10.2362911185508,-1.52351087158532
"TCGA-13-1403-01",-0.416190654595601,-0.4881666022837,1,5.75441760674261,3.49005466854489,4.00455903834752,4.47064726863138,3.69833278232145,3.52502167069947,1.79209996719121,1.02945532223723,7.22636521080326,8.3843497701207,-2.23025678598094,0.304119841947031,-7.3843497701207,1.28377033811124
"TCGA-13-1405-01",-0.184077592665925,-0.392461690141015,1,6.20367044795155,3.28436071216227,4.73861977077239,8.03339370294116,3.26206099822989,4.94815095892435,4.51524630680582,2.59028930759625,9.5756018472777,10.5651763330727,-2.53171535765439,-0.326535904583793,-9.56517633307272,-1.82972325498961
"TCGA-13-1410-01",-0.584743823906263,-0.4881666022837,1.75759165964682,5.07102567396954,4.58280922631783,6.23843705510562,5.72617817033963,4.55230878731873,3.90348607781669,4.07977449807167,1,8.88251591273135,12.8528786067131,-2.32870505172423,-0.147846720785282,-11.0952869470663,-0.655152496370095
"TCGA-13-1411-01",-0.801689178224301,-0.4881666022837,1,7.76156196366592,4.6698343853148,6.21340149440696,8.3943925098339,5.41896117354434,6.10714140358238,4.17151215117546,1.30799251460626,10.3754500321313,9.85734876186396,-2.44059995170602,-0.100611783925517,-8.85734876186396,-0.632830546167974
"TCGA-13-1481-01",0.501575001716646,1.19604515894375,1,6.49671240147878,2.97278483098933,6.20682421484226,6.48824073065355,3.28024174568004,3.86815882890742,3.87680465730934,3.18906763104756,9.0904810183438,9.33613436534091,-2.36962482457431,0.00163124151032853,-8.33613436534091,0.00847167082523762
"TCGA-13-1497-01",-0.431526316389798,-0.4881666022837,1,5.27610703918519,3.96900216864666,5.29638261116879,6.82662549085281,4.11923414849929,3.86690165380463,3.5858163060117,1.67878063825703,9.11374621856133,12.3329284322489,-2.73692178234199,-0.318520454906062,-11.3329284322489,-1.55051845166762
"TCGA-13-1498-01",-0.713122076210136,-0.262474977577282,1,5.84691012452424,3.08159073903142,5.91055345803754,8.02619477803588,5.25669590329137,5.14431174914026,4.85726891573126,3.14211485839283,10.3612383651715,12.7781574535779,-2.78431106490925,-0.398664835965776,-11.7781574535779,-2.17928465351164
"TCGA-13-1505-01",0.630242364348677,-0.4881666022837,1,6.27296693885973,3.98917201912504,4.99231163849787,7.03700195049304,4.36362000545817,4.13817682742601,4.99818708763925,3.10313243463572,8.30557853786113,9.13916981063676,-2.34186762502843,-0.144113413854325,-8.13916981063676,-0.764035011633305
"TCGA-13-1506-01",-0.763099047917496,0.333446359512472,1,6.1861514948858,2.60644448056852,5.94782072242928,5.21155028824063,4.04349398330408,3.28069173337303,1.90673119603494,2.29393674890152,8.96423831527658,10.5498173963524,-2.52979813757117,0.210265966416814,-9.54981739635236,0.974601206645179
"TCGA-13-1507-01",-1.25767075799271,-0.0630743755532131,1,7.12830965046625,6.05781224474159,7.00564874230704,7.80045389024103,5.6776331814798,4.92759666503508,3.92118306796585,1.70215750335762,10.352940967693,13.4904918635597,-2.85703466128495,-0.114622570715437,-12.4904918635597,-0.672144239774784
"TCGA-13-1511-01",-0.191330281567689,-0.219028906861386,1.24737913492682,5.93579589058191,3.8568263081213,4.2112342161292,4.90223001653337,5.88868054485525,2.75841650033539,1.36602573180718,1,6.96929131024181,8.72729180194864,-2.1137946677812,0.232801297657172,-7.47991266702182,1.03356587404854
"TCGA-13-1512-01",-0.99090512231822,-0.4881666022837,1,6.0574171340774,3.8832247936263,6.16371561144035,6.84175901783828,3.86995938899224,4.88288489876253,3.98101600806749,2.16255007016783,9.43303625963147,11.1670106401966,-2.60490284516361,-0.15203702350115,-10.1670106401966,-0.784341883760873
"TCGA-13-2060-01",-1.30862878228653,-0.4881666022837,1.18389737741433,7.7763973416699,4.65025552997169,6.33427371346098,8.20111571777943,5.21599916717568,5.40198962816265,4.18719114293137,1.90632173049778,10.0187404350468,14.1299350121649,-2.79242882083964,-0.0681799678462259,-12.9460376347505,-0.424718376109536
"TCGA-13-A5FT-01",0.164740906373402,1.21659497096994,1,3.37241514146618,3.24526376506614,5.45819525502253,4.34572620993611,3.72458483672118,2.94800747006784,4.03490158729291,1,6.46446364476669,11.4845045942386,-2.64206666876737,-0.289955564477769,-10.4845045942386,-0.973311068469934
